candidate_id,question_number,subject,topic,sub_topic,matched_keywords,question_excerpt
2316,126,Unclassified,Unclassified,Unclassified,,"“MxeÕÚk xufLkku÷kuS” {kt .......... Lkku Mk{kðuþ ÚkkÞ Au. (A) MkÃkkxe ykuAe á~Þ{kLk ÚkkÞ íku {kxu htøkLkwt ykðhý (B) zeÍkELk{kt VuhVkh, suLkkÚke hzkhLkk íkhtøkku ÃkhkðŠíkík ÚkE òÞ (C) rðþu»k WíÃkkËLk Mkk{økúe suLkkÚke MkÃkkxe ykuAe á~Þ{kLk ÚkkÞ (D) WÃkhLkk ík{k{"
2317,3,Unclassified,Unclassified,Unclassified,,"íkkr{÷Lkkzw{kt MkkiÚke ðÄw MktÏÞk{kt nkÚkeyku Au. Lke[uLkk Ãkife Mkk[ku rðfÕÃk ÃkMktË fhku. (A) {kºk 1 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 2 (D) 1, 2 yLku 3"
2318,3,Unclassified,Unclassified,Unclassified,,"ÃkÞkoðhýeÞ MðkMÚÞLku yLkwYÃk “M{kxo {xeheÞÕMk” ÃkrhðŠíkík ÚkkÞ Au. (A) {kºk 1 yLku 2 (B) {kºk 2 yLku 3 (C) {kºk 3 (D) 1, 2 yLku 3"
2319,4,Unclassified,Unclassified,Unclassified,,"“Li-Fi” rð{kLkku{kt ðkÃkhe þfkíke LkÚke. (A) 1, 2, 3 yLku 4 (B) {kºk 2, 3 yLku 4 (C) {kºk 1 yLku 3 (D) {kºk 2 yLku 4"
2320,130,Unclassified,Unclassified,Unclassified,,ðËhkz (MkkçkhfktXk) yLku fwf{k (fåA) yu yLkw¢{u .......... y™u .......... {kxuLkk MkuLxh ykuV yuõMku÷LMk Au. (A) þkf¼kS yLku ¾khuf (B) Vq÷kuLke ¾uíke yLku fu¤kt (C) Ëkz{ yLku fuhe (D) WÃkhLkk Ãkife fkuE Lknª CSP – 2 – MASTER] 40 [Contd. M
2321,3,Unclassified,Unclassified,Unclassified,,"çku÷eMxef r{MkkEÕMk ÷kuL[ ÚkÞk ÃkAe WzkLkLkk þYykíkLkk íkçk¬k{kt yLku ÷ûÞ¼uËLk ÚkðkLkwt nkuÞ íku íkçk¬k{kt yu{ «{ký{kt xqtfk Mk{Þøkk¤k ËhBÞkLk “økkEzuz” nkuÞ Au. (A) 1, 2 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 3 (D) {kºk 1 yLku 2"
2322,4,Unclassified,Unclassified,Unclassified,,"økYz yu nðkEË¤Lke MktÞwõíkkLke ykð]r¥k Au. (A) 1, 2, 3 yLku 4 (B) {kºk 2, 3 yLku 4 (C) {kºk 2 yLku 3 (D) {kºk 1, 2 yLku 3"
2323,3,Unclassified,Unclassified,Unclassified,,"Ãkkðh Ã÷kLxTMk (A) {kºk 1 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 2 (D) 1, 2 yLku 3"
2324,3,Unclassified,Unclassified,Unclassified,,"LED ÷uBÃk fhíkkt CFL ÷uBÃk Qòo ðÃkhkþLke árüyu ðÄw fkÞoûk{ nkuÞ Au. (A) {kºk 1 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 2 (D) 1, 2 yLku 3"
2325,135,Unclassified,Unclassified,Unclassified,,"“EðuLx nkuhkEÍLk”, “MkªøÞw÷khexe”, “MxÙªøk ÚkeÞhe” yLku “MxkLzzo {kuzu÷” þçË«Þkuøkku .......... Lkk MktË¼o{kt ðÃkhkíkkt ykÔÞkt Au. (A) çkúñktzLkwt rLkheûký y™u Mk{sý (B) r{MkkE÷ xufLkku÷kuS (C) Mk{wÿLkwt rLkheûký (D) MktðkË (fBÞwrLkfuþLk)"
2326,136,Unclassified,Unclassified,Unclassified,,"yãíkLk økýíkhe {wsçk Lke[uLkk hkßÞkuLku ðk½Lke ðMíkeLkk Wíkhíkk ¢{{kt økkuXðku. (A) fýkoxf, {æÞ «Ëuþ, ykurhMMkk (B) {æÞ «Ëuþ, fýkoxf, W¥khk¾tz (C) Ãkrù{ çktøkk¤, fýkoxf, {æÞ «Ëuþ (D) W¥kh «Ëuþ, hksMÚkkLk, {æÞ «Ëuþ CSP – 2 – MASTER] 42 [Contd. M"
2327,137,Unclassified,Unclassified,Unclassified,,fk¤wt ÃkkxeÞwt fk¤wt Ëu¾kÞ Au fkhý fu .......... (A) «íÞuf htøkLku ÃkhkðŠíkík fhu Au. (B) yuf Ãký htøkLku ÃkhkðŠíkík fhíkwt LkÚke. (C) fk¤k htøkLkwt þku»ký fhu Au. (D) fk¤k htøkLku ÃkhkðŠíkík fhu Au.
2328,138,Unclassified,Unclassified,Unclassified,,"íkkhkLkku [¤fkx íkuLkk .......... WÃkh ykÄkh hk¾u Au. (A) {kºk fË yLku íkkÃk{kLk (B) fË yLku Ãk]ÚðeÚke ytíkh (C) fË, íkkÃk{kLk yLku Ë¤ (D) fË, íkkÃk{kLk yLku Ãk]ÚðeÚke ytíkh"
2329,139,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fÞwt / fÞkt rðÄkLk / rðÄkLkku ¾kuxkt Au ? (A) ÍuLkkuLk (Xenon) Lku “yòÛÞkt ðkÞw” (Stranger gas) íkhefu Ãký yku¤¾ðk{kt ykðu Au. (B) VkuMVhMk xÙkEõ÷kuhkEz rðMVkuxf íkhefu ðÃkhkÞ Au. (C) (A) íkÚkk (B) çktLku (D) (A) yÚkðk (B) çktLku{ktÚke fkuE Lknª
2330,140,Unclassified,Unclassified,Unclassified,,íku÷{kt ík¤u÷k ¾kãÃkËkÚkkuoLke WíÃkkËLkLke íkkhe¾ ¾heËíkk Ãknu÷kt [fkMkðe òuEyu fkhýfu íku÷ .......... Lkk ÷eÄu ¾kuYt ÚkE síkwt nkuÞ Au. (A) ykuÂõMkzuþLk (B) hezõþLk (C) nkEzÙkuSLkuþLk (D) ÂMLkøÄíkk{kt ½xkzku
2331,3,Unclassified,Unclassified,Unclassified,,"Y htøkMkqºk Ãkh «¼kðe sLkeLk {¤íkwt nkuE Mºkeyku{kt rn{kurVr÷Þk ykuAku nkuÞ Au. (A) 1, 2 yLku 3 (B) {kºk 3 (C) {kºk 1 yLku 3 (D) {kºk 1 yLku 2"
2332,4,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,"Eò ËhBÞkLk ðÄkhu Ãkzíkwt ÷kune ðne òÞ Au. (A) a - 1, b - 3, c - 4, d - 2 (B) a - 1, b - 2, c - 3, d - 4 (C) a - 2, b - 3, c - 4, d - 1 (D) a - 3, b - 2, c - 4, d - 1 CSP – 2 – MASTER] 44 [Contd. M"
2333,143,Unclassified,Unclassified,Unclassified,,Lke[uLkk ÃkifeLkk fÞk rðÄkLkku ¾kuxkt Au ? (A) fXku¤ «kuxeLkÚke ¼hÃkqh nkuÞ Au. (B) ËqÄ rðxk{eLk “yu”Úke Mk{]æÄ yuðku Mºkkuík Au. (C) yLkks fkçkkuonkEzÙuxLke ½ýe ykuAe {kºkk Ähkðíkku Mºkkuík Au. (D) þkf¼kS ¾rLks ík¥ðkuÚke ¼hÃkqh Mºkkuík Au.
2334,144,Unclassified,Unclassified,Unclassified,,f]rºk{ ðeÞoËkLkLke «r¢Þk{kt Lke[uLkk{ktÚke þwt MºkeLkk øk¼koþÞ{kt MÚkkrÃkík fhðk{kt ykðu Au ? (A) {kºk #zw (B) V÷efhý fhu÷wt #zwt (C) {kºk ðeÞo (D) #zw yLku ðeÞo
2335,3,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,"Ëkunk MkwÄkhkLku ¼khíku íkksuíkh{kt yLkw{kuËLk ykÃku÷ Au. (A) {kºk 1 yLku 2 (B) {kºk 2 yLku 3 (C) {kºk 3 (D) 1, 2 yLku 3"
2336,3,Unclassified,Unclassified,Unclassified,,"íkuLkwt ðzw {Úkf [uLLkkE Au. (A) 1, 2 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 3 (D) {kºk 1 yLku 2"
2337,3,Unclassified,Unclassified,Unclassified,,"IUCN Lkk yr¼«kÞ {wsçk, íku ÃkifeLkk ykþhu 250 rðï{kt yÂMíkíð Ähkðu Au. (A) ykur÷ð hez÷e xxo÷ (fk[çkk) (B) ½heyk÷ {økh (C) ¾khk ÃkkýeLkk {økh (D) Mk{wÿ økkÞ (Mke fkW - zøkkUøk)"
2338,148,Unclassified,Unclassified,Unclassified,,Lke[uLkk ÃkifeLkwt fÞku ykuÍkuLk ½xkzíkku ÃkËkÚko LkÚke ? (A) LkkExÙMk ykuõMkkEz (B) çkúku{kELk ykuõMkkEz (C) MkÕVh zkÞkuõMkkEz (D) WÃkhLkk Ãkife fkuE Lknª
2339,4,Unclassified,Unclassified,Unclassified,,"¼khík{kt 42 ¼k»kkyku økt¼eh heíku ÷wÃík«kÞ ¼k»kkyku Au. (A) {kºk 1, 2 yLku 4 (B) {kºk 1, 3 yLku 4 (C) {kºk 2, 3 yLku 4 CSP – 2 – MASTER] 46 (D) 1, 2, 3 yLku 4 [Contd. M"
2340,150,Unclassified,Unclassified,Unclassified,,"økwshkík ELxhLkuþLk÷ VkELkkLMk (GIFT) Mkexe{kt MktÞwõík fk{økehe {kxuLke ÃkhðkLkøke LkuþLk÷ Mxkuf yuõMk[uLs (NSE) yLku .......... Lku MkeõÞkuhexe yLku yuõMk[uLs çkkuzo ykìV ELzeÞk (SEBI) íkhVÚke «kÃík ÚkE Au. (A) LkkMzuf, Þw.yuMk.yu. (Nasdaq, USA) (B) ÞwhkuLkuõMx, ÞwhkuÃk (Euron"
2341,4,Unclassified,Unclassified,Unclassified,,Þw.yuMk. ykuÃkLk – hkVk÷ Lkzk÷ (A) {kºk 1 yLku 2 (C) {kºk 1 yLku 3 (B) {kºk 1 (D) {kºk 2 yLku 3
2342,4,Unclassified,Unclassified,Unclassified,," CCPA yu WíÃkkËf yÚkðk Mk{ÚkofLku ¾kuxe ònuhkík çkË÷ Yk. 50 ÷k¾ MkwÄeLkku Ëtz yLku 10 ð»ko MkwÄeLke fuËLke Mkò Vh{kðe þfu. Lke[uLkk Ãkife Mkk[ku rðfÕÃk ÃkMktË fhku. (A) {kºk 1, 2 yLku 3 (B) {kºk 2, 3 yLku 4 (C) {kºk 1 yLku 3 (D) 1, 2, 3 yLku 4"
2343,3,Unclassified,Unclassified,Unclassified,,"ytþw{kLk økkÞfðkz (A) {kºk 1, 2 yLku 3 (C) {kºk 1, 2 yLku 4"
2344,4,Unclassified,Unclassified,Unclassified,,"rË÷eÃk ðUøkMkhfh (B) {kºk 1, 3 yLku 4 (D) 1, 2, 3 yLku 4"
2345,3,Unclassified,Unclassified,Unclassified,,"fkuÃkkuohux Ëh 50% Lkk ËhÚke ½xkze 35% Lkk Ëhu ÷E sðk{kt ykÔÞku. (A) 1, 2 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 2 (D) {kºk 1 yLku 3 CSP – 2 – MASTER] 48 [Contd. M"
2346,4,Unclassified,Unclassified,Unclassified,,"{krníke {kºk ðkrýÂßÞf MktMÚkkyku ÃkkMkuÚke s yufrºkík fhðk{kt ykðþu. (A) 1, 2, 3 yLku 4 (B) {kºk 2, 3 yLku 4 (C) {kºk 1 yLku 3 (D) {kºk 2 yLku 4"
2347,4,Unclassified,Unclassified,Unclassified,,"WÃkh {wsçkLke Ãkkºkíkk Ähkðíkk ÷kufku hk»xÙeÞ ÃkuLþLk ÞkusLkk, f{o[khe hkßÞ ðe{k ÞkusLkk nuX¤ ykðhe ÷uðk{kt ykðu÷ nkuðk òuEyu Lkrn. (A) {kºk 1, 2 yLku 3 (B) {kºk 1, 3 yLku 4 (C) 1, 2, 3 yLku 4 (D) {kºk 2, 3 yLku 4"
2348,3,Unclassified,Unclassified,Unclassified,,"yk r{þLkLku ðÕzo çkUf îkhk «kuíMkknLk (xufku) yÃkkÞ Au. (A) {kºk 1 yLku 2 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 3 (D) 1, 2 yLku 3"
2349,158,Unclassified,Unclassified,Unclassified,,"yktíkh hkßÞ LkËe s¤ rððkË rxÙçÞqLk÷ rçk÷ 2019 rðþu Lke[uLkk Ãkife fÞwt rðÄkLk yMkíÞ Au ? (A) íku rçk÷ yu fkuEÃký yktíkh-hkßÞ s¤ rððkËLkk rLkðkhý {kxu fuLÿ MkhfkhLku rððkË rLkhkfhý Mkr{rík (Disputes Resolution Committee) h[ðkLke Ëh¾kMík fhu Au. (B) íku y÷kÞËwt (single), fkÞ{e yk"
2350,3,Reasoning and Mental Ability,Data interpretation,charts-graphs-tables,graph,"yk WÃkøkún yu {wÏÞ Ãku÷kuz ðeÍeçk÷ yur{þLk ÷kELk fkuhkuLkkøkúkV (Payload Visible Emission Line Coronagraph) (VLEC) MkrníkLkk 7 Ãku÷kuz (Payload) Lkwt ðnLk fhþu. (A) 1, 2 yLku 3 CSP – 2 – MASTER] (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 2 50 (D) {kºk 1 yLku 3 [Contd. M"
2351,4,Unclassified,Unclassified,Unclassified,,"yk rðÄuÞf NHRC Lkk yæÞûk íkÚkk NHRC yLku SHRC Lkk MkËMÞkuLkk fkÞofk¤Lke nk÷Lke {wËík fu su Ãkkt[ ð»koLke Au íkuLku ½xkzeLku 3 ð»koLke fhu Au. (A) {kºk 1 yLku 4 (B) {kºk 2 yLku 3 (C) {kºk 1, 2 yLku 3 (D) 1, 2, 3 yLku 4"
2352,161,Unclassified,Unclassified,Unclassified,,2019{kt EÍhkE÷Lkk «ÄkLk{tºke íkhefu çkuLò{eLk LkuíkLÞknq 5{k Mkºk {kxu SíÞkt Au. íkuyku .......... ÃkûkLkk Au. (A) frË{k (B) r÷fqz (C) çk÷kË (D) {uhuxTÍ
2353,3,Unclassified,Unclassified,Unclassified,,"ykLkk Ãkrhýk{u ¼khík y™u ÞwyuMk ðå[u Mkthûký yLku ËrhÞkE Mknfkh ðÄþu. (A) {kºk 1, 2 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 2 (D) WÃkhLkk Ãkife yufÃký Lknª"
2354,3,Unclassified,Unclassified,Unclassified,," 30 hkßÞku yLku fuLÿþkrMkík «Ëuþku{kt 50% ÔÞÂõíkøkík Ãkrhðkh MktzkMk (Individual Households Latrine) (IHHL) Lkku ÔÞkÃk. (A) {kºk 1 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 2 (D) 1, 2 yLku 3"
2355,4,Unclassified,Unclassified,Unclassified,,"60% ¼køkeËkhe MkkÚku W»{k Qòo nsw Ãký «¼kðþk¤e ¼qr{fk ¼sðu Au. (A) 1, 2, 3 yLku 4 (B) {kºk 2, 3 yLku 4 (C) {kºk 1, 2 yLku 3 (D) {kºk 3 yLku 4"
2356,165,General knowledge and Current Events,Current affairs,regional-national-international-events,index,Lkerík (NITI) ykÞkuøku yuøkúefÕ[h {kfuoxªøk yuLz Vk{oh £uLz÷e heVkuBMko ELzuõMk-2019 (Agricultural Marketing and Farmer Friendly Reforms Index 2019) þY fhu÷ Au. su{kt {nkhk»xÙ «Úk{ ¢{u Au ßÞkhu økwshkík ..... Au. (A) ºkeò ¢{u (B) çkeò ¢{u (C) [kuÚkk ¢{u (D) {nkhk»xÙ MkkÚku «Úk{ 
2357,166,Unclassified,Unclassified,Unclassified,,¼khík Mkhfkh yLkwMkkh Lke[uLkk Ãkife fÞwt hkßÞ ‘çkuxe çk[kðku çkuxe ÃkZkðku’ ÞkusLkkLke fk{økehe ©uc heíku fhe hÌkwt Au ? (A) nrhÞkýk (B) W¥khk¾tz (C) W¥kh «Ëuþ (D) rçknkh
2358,167,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fE xÙuLk yu ¾kLkøke ûkuºk îkhk Mkt[k÷eík ÚkLkkhe Mkki «Úk{ xÙuLk Au ? (A) rËÕne-fk÷fk {u½k yuõMk«uMk (B) rËÕne-[tËeøkZ þíkkçËe yuõMk«uMk (C) rËÕne-÷¾Lkki íkusMk yuõMk«uMk (D) rËÕne-{wtçkE çkeÍLkuMk yuõMk«uMk
2359,168,Unclassified,Unclassified,Unclassified,,íkksuíkh{kt hk»xÙeÞ rVÕ{ yìðkuzo 2019 {kt Lke[uLkk Ãkife fE yr¼Lkuºkeyu ©uc yr¼Lkuºke yìðkuzo Síku÷ku Au ? (A) ykr÷Þk ¼è (B) LkÞLk íkkhk (C) rLkðurËÚkk (D) feíkeo Mkwhuþ
2360,3,Unclassified,Unclassified,Unclassified,,"yk yøkkW íkuykuLku ÃkÈ rð¼q»kýÚke MkL{krLkík fhðk{kt ykÔÞk níkk. (A) 1, 2 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 3 (D) WÃkhLkk Ãkife yufÃký Lknª"
2361,4,Unclassified,Unclassified,Unclassified,,"íku yktíkhhk»xÙeÞ Mk{kÄkLk fhkhkuLkku y{÷ fhðk{kt Mk{kLk {k¤¾wt Ãkqhwt Ãkkzu Au. (A) 1, 2, 3 yLku 4 (B) {kºk 1, 3 yLku 4 (C) {kºk 2, 3 yLku 4 (D) {kºk 1, 2 yLku 4"
2362,3,Unclassified,Unclassified,Unclassified,,"ÃkkÞ÷kux Äkuhýu yk ÞkusLkkLkku y{÷ yktÄú«Ëuþ, ykMkk{, íku÷tøkkýk yLku {nkhk»xÙ{kt fhðk{kt ykÔÞku. (A) {kºk 1 (B) {kºk 2 yLku 3 (C) {kºk 3 yLku 4 (D) 1, 2 yLku 3"
2363,4,Unclassified,Unclassified,Unclassified,,"íku ®nËwyku yLku þe¾kuLke MktÞwõík þku¼kÞkºkk níke. (A) 1, 2, 3 yLku 4 (B) {kºk 2 (C) {kºk 3 yLku 4 (D) {kºk 1, 2 yLku 3 CSP – 2 – MASTER] 54 [Contd. M"
2364,173,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife [eLkLke fE çkUfLku RBI íkhVÚke ¼khík{kt rLkÞr{ík Mkuðkyku ykÃkðk {kxu {tsqhe {¤u÷ Au ? (A) çkuLf ykuV {uLzheLk (Bank of Mandarin) (B) çkuLf ykuV rMkåÞwykLk (Bank of Sichuan) (C) çkUf ykuV [kELkk (Bank of China) (D) ðe çkuLf ykuV MfuLÍLk (We Bank of Schengen)
2365,174,Economy of India and Gujarat,Macroeconomy and policy,gdp-inflation-budget-policy,gdp,"rðï çkUf yLkwMkkh, ¼khík 2018{kt rðï{kt .......... rxÙr÷ÞLk zku÷h økúkuMk zku{uMxef «kufzTx (GDP) Ähkðíke .......... MkkiÚke {kuxe yÚkoÔÞðMÚkk níke. (A) 3.7, Aêe (B) 2.73, Mkkík{e (C) 4.21, Lkð{e (D) WÃkh Ãkife fkuE Lknª"
2366,4,Unclassified,Unclassified,Unclassified,," ðuíkLkLkku Mk{Þøkk¤ku, yu f{o[kheyku îkhk ËirLkf, yXðkzef, Ãkkrûkf yÚkðk {krMkf Äkuhýu rLkrùík fhðk{kt ykðþu. (A) 1, 2, 3 yLku 4 (B) {kºk 1 yLku 2 (C) {kºk 3 yLku 4 (D) {kºk 1, 2 yLku 4"
2367,176,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,ELzeÞLk fkWLMke÷ ykuV {uzef÷ heMk[o (Indian Council of Medical Research) íkksuíkh{kt IMMUVAC yLku VPM 1002 Lkk{Lke çku Lkðe Ëðkyku çknkh Ãkkze Au su .......... Lkk hkuøkLku rLkÞtºkeík fhðkLkk rLkðkhf ys{kÞþ íkhefu (Preventive trial) Au. (A) yu[.ykE.ðe. / yuEzTMk (B) Ãkku÷eÞku (C
2368,177,Unclassified,Unclassified,Unclassified,, 10 rçk÷eÞLk zku÷hLkwt {qÕÞ Ähkðíkku rðïLkku Mkki «Úk{ yÕxÙk VkMx nkÞÃkh ÷qÃk «kusuõx (Ultra Fast Hyperloop Project) .......... hkßÞLku ykÃkðk{kt ykÔÞku. (A) økwshkík (B) íku÷tøkkýk (C) Lkðe rËÕne (D) {nkhk»xÙ
2369,4,Unclassified,Unclassified,Unclassified,,"÷øLk Mk{Þu Mkhfkh íkhVÚke Ëefhe yuf ÷k¾ YrÃkÞk {u¤ðþu. (A) {kºk 1, 2 yLku 4 (B) {kºk 2 yLku 4 (C) {kºk 1, 3 yLku 4 (D) 1, 2, 3 yLku 4"
2370,4,Unclassified,Unclassified,Unclassified,,"yk r{MkkE÷ ®nËwMíkkLk yuhkuLkkuxeõMk ÷e{exuz îkhk rðfMkkððk{kt ykðu÷ Au. (A) 1, 2, 3 yLku 4 (B) {kºk 2, 3 yLku 4 (C) {kºk 1, 3 yLku 4 (D) {kºk 3 yLku 4 CSP – 2 – MASTER] 56 [Contd. M"
2371,3,Unclassified,Unclassified,Unclassified,,"ËtÃkíkeyu ¼khíkeÞ Lkkøkrhf nkuðwt òuEyu yLku ykuAk{kt ykuAk Ãkkt[ ð»koÚke rððkrník nkuðwt òuEyu yLku MºkeLke ô{h 23 Úke 50 ð»ko yLku Ãkwhw»kLke ô{h 26 Úke 55 ð»ko nkuðe òuEyu. (A) 1, 2 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 yLku 3 (D) {kºk 1 yLku 2"
2372,4,Unclassified,Unclassified,Unclassified,,"ÞwrLkÞLk çkUf – ÞwLkkExuz çkUf ykuV ELzeÞk (A) {kºk 1 yLku 2 (B) {kºk 2 yLku 3 (C) {kºk 2, 3 yLku 4 (D) 1, 2, 3 yLku 4"
2373,182,Unclassified,Unclassified,Unclassified,,"«ÄkLk{tºke ©e LkhuLÿ {kuËeyu Þkuøk yìðkuzo, 2019 yuLkkÞík fÞko. .......... yu ÔÞÂõíkøkík hk»xÙeÞ ðøko{kt yk yuðkuzo SíÞku. (A) økwshkíkLkk Mðk{e MkíÞuLÿ ÔÞkMk (C) íkkr{÷LkkzwLkk Mðk{e {]økuþLk (B) økwshkíkLkk Mðk{e hksŠ»k {wrLk (D) yktÄú«ËuþLkk Mðk{e rþðkLktË þ{ko"
2374,183,Unclassified,Unclassified,Unclassified,,¼khíkLkk {kLkð MktMkkÄLk rðfkMk {tºkk÷Þu .......... {kxu rðïLke MkkiÚke {kuxe Mktfr÷ík ykuLk÷kELk stfþLk “þøkwLk” þY fhe Au. (A) ¾kLkøke rðïrðãk÷Þku (B) íkfLkefe MktMÚkkyku (C) þk¤kyku (D) MktþkuÄLk MktMÚkkyku
2375,184,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fÞk ¼khíkeÞ yr¼Lkuíkkyu VkuçMko {uøkuÍeLk îkhk òhe fhkÞu÷ MkkiÚke ðÄw ®f{ík [qfðkÞu÷ xku[Lkk Ãkkt[ yr¼LkuíkkykuLke ÞkËe 2019 {kt MÚkkLk {u¤ðu÷ Au ? (A) yr{íkk¼ çkå[Lk (B) þknY¾ ¾kLk (C) yk{eh ¾kLk (D) yûkÞ fw{kh
2376,185,Unclassified,Unclassified,Unclassified,,íkksuíkh{kt Lke[uLkk Ãkife fÞk Ëuþu ‘Vuzh’ Lkk{Lkk {kLkð hkuçkkux (Humanoid Robot) Lku yðfkþ{kt {kufÕÞku ? (A) hrþÞk (B) ÞwyuMkyu (C) Þwfu (D) £ktMk
2377,186,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,international|un,Lke[uLkk Ãkife fÞk rËðMku ÞwLkuMfku (UNESCO) îkhk yktíkhhk»xÙeÞ økw÷k{e ÔÞkÃkkh yLku íkuLkk LkkçkqËeLke ÞkËøkeheLkku rËðMk (International Day for Remembrance of the Slave Trade and its Abolition) íkhefu {Lkkððk{kt ykðu Au ? (A) çkeS ykìøkMx (C) ºkuðeMk{e ykìøkMx (B) [kiË{e ykìøk
2378,187,Unclassified,Unclassified,Unclassified,,fuLÿ Mkhfkh îkhk “Mkçkfk rðïkMk” ÞkusLkk .......... {kxu þY fhðk{kt ykðe Au. (A) fhËkíkkyku (B) Ãkku÷eMk rð¼køk (C) Mke{k þwÕf rð¼køk (D) yktíkhhk»xÙeÞ çkkçkíkku CSP – 2 – MASTER] 58 [Contd. M
2379,4,Unclassified,Unclassified,Unclassified,,"ynuðk÷ yLkwMkkh ¼khík (Mkhfkh ÃkkMku) ykþhu 2000 xLk Mkwðýo yLkk{ík Ähkðu Au. (A) 1, 2, 3 yLku 4 (B) {kºk 2, 3 yLku 4 (C) {kºk 1, 2 yLku 3 (D) {kºk 2 yLku 3"
2380,4,Unclassified,Unclassified,Unclassified,,"«ÄkLk{tºkeyu hrþÞk {kxu yuõx Vkh EMx (Act Far East) ÞkusLkk þY fhe. (A) 1, 2, 3 yLku 4 (B) {kºk 2, 3 yLku 4 (C) {kºk 1 yLku 4 (D) {kºk 1, 2 yLku 4"
2381,4,Unclassified,Unclassified,Unclassified,,"AMD yu yks MÚk¤u 4.12 ÷k¾ xLkLkk ÚkkuheÞ{Lke þkuÄ Ãký fhe Au. (A) 1, 2, 3 yLku 4 (B) {kºk 1, 2 yLku 3 (C) {kºk 2 yLku 3 (D) {kºk 1 yLku 3"
2382,4,Unclassified,Unclassified,Unclassified,,"þuhÃkk yu {kºk fuçkeLkux{ktÚke s ÃkMktË fhðk{kt ykðþu. (A) 1, 2, 3 yLku 4 (B) {kºk 1, 2 yLku 3 (C) {kºk 2, 3 yLku 4 (D) {kºk 1, 2 yLku 4"
2383,4,Unclassified,Unclassified,Unclassified,,"fuLÿeÞ øk]n{tºke Ãkrh»kËLke yæÞûkíkk fhþu. (A) 1, 2, 3 yLku 4 CSP – 2 – MASTER] (B) {kºk 2 yLku 4 (C) {kºk 2, 3 yLku 4 60 (D) {kºk 3 yLku 4 [Contd. M"
2384,193,Unclassified,Unclassified,Unclassified,,"«rík ð»ko 8 {e MkÃxuBçkh yktíkhhk»xÙeÞ Mkkûkhíkk rËðMk íkhefu {Lkkððk{kt ykðu Au. yk ð»koLkwt rð»kÞðMíkw (Theme) .......... Au. (A) Mkkûkhíkk yLku çknw ¼k»keÞíkk (C) Mkkûkhíkk yLku Mk{ks (B) ík{k{Lku Mkkûkhíkk (D) Mkkûkhíkk, ¼k»kkyku yLku rþûký (learning)"
2385,194,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,¼khík{kt økUzkLkk Mkthûký {kxu Lke[uLkk Ãkife fÞk ¼khíkeÞ r¢fuxhu Íwtçkuþ þY fhe Au ? (A) rðhkx fkun÷e (B) hkurník þ{ko (C) r{Úkk÷e hks (D) yu{. yuMk. ÄkuLke
2386,195,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fÞk ËuþLku zkurhÞLk (Dorian) ðkðkÍkuzkÚke ÚkÞu÷k rðLkkþLke {w~fu÷eyku Ëqh fhðk {kxu ¼khíku 1 r{r÷ÞLk zku÷hLke {kLkðeÞ MknkÞLke ònuhkík fhe Au ? (A) çknk{kMk (Bahamas) (C) {kUøkku÷eÞk (B) çkúkÍe÷ (D) fkuMxuhefk (Costa Rica)
2387,196,Unclassified,Unclassified,Unclassified,,¼khík yLku ©e÷tfk ðå[uLke rîÃkûke ËrhÞkE fðkÞík SLINEX-2019 .......... ¾kíku þY ÚkE. (A) [uLLkkE (B) {wtçkE (C) ðkEÍkøk (D) íkwíkefkuheLk
2388,4,Unclassified,Unclassified,Unclassified,,"2022 Lkk hk»xÙeÞ ¾u÷ {u½k÷Þ{kt Þkuòþu. (A) 1, 2, 3 yLku 4 (B) {kºk 1, 2 yLku 3 (C) {kºk 1, 3 yLku 4 (D) {kºk 1 yLku 4"
